Index, PS Output(MW)
85025, 497.82
85026, 499.03
85027, 498.56
85028, 506.84
85029, 503.87
85030, 502.75
85031, 501.94
85032, 500.45
85033, 500.64
85034, 498.86
85035, 499.03
85036, 497.07
85037, 497.5
85038, 497.34
85039, 497.03
85040, 494.95
85041, 497.61
85042, 494.92
85043, 497.98
85044, 501.19
85045, 502.66
85046, 502.08
85047, 497.66
85048, 489.08
85049, 486.1
85050, 479.27
85051, 471.6
85052, 468.76
85053, 463.41
85054, 460.23
85055, 458.73
85056, 451.79
85057, 448.86
85058, 448.21
85059, 444.17
85060, 442.54
85061, 446.66
85062, 442.13
85063, 447.74
85064, 450.0
85065, 445.17
85066, 446.86
85067, 454.2
85068, 456.19
85069, 454.49
85070, 452.21
85071, 451.58
85072, 451.93
85073, 449.39
85074, 458.06
85075, 460.09
85076, 459.98
85077, 462.53
85078, 459.4
85079, 458.89
85080, 458.74
85081, 460.04
85082, 460.97
85083, 466.07
85084, 474.09
85085, 476.93
85086, 480.33
85087, 483.83
85088, 480.72
85089, 482.47
85090, 483.87
85091, 486.43
85092, 490.29
85093, 491.07
85094, 491.6
85095, 493.75
85096, 494.03
85097, 495.87
85098, 496.46
85099, 496.5
85100, 495.38
85101, 494.98
85102, 493.01
85103, 492.67
85104, 492.49
85105, 487.22
85106, 490.46
85107, 489.89
85108, 488.57
85109, 484.93
85110, 486.45
85111, 488.97
85112, 490.61
85113, 491.89
85114, 492.77
85115, 492.5
85116, 491.16
85117, 492.57
85118, 492.58
85119, 492.59
85120, 493.49
85121, 492.67
85122, 492.71
85123, 492.21
85124, 492.81
85125, 493.96
85126, 494.7
85127, 495.86
85128, 498.84
85129, 503.67
85130, 504.3
85131, 502.85
85132, 501.78
85133, 504.07
85134, 499.34
85135, 496.71
85136, 491.88
85137, 482.2
85138, 482.06
85139, 481.65
85140, 483.59
85141, 480.87
85142, 476.39
85143, 477.42
85144, 479.91
85145, 478.94
85146, 480.27
85147, 481.51
85148, 481.21
85149, 480.04
85150, 480.03
85151, 478.9
85152, 479.59
85153, 481.39
85154, 483.78
85155, 487.84
85156, 491.77
85157, 490.4
85158, 490.17
85159, 492.89
85160, 492.35
85161, 489.22
85162, 490.63
85163, 485.15
85164, 488.05
85165, 486.0
85166, 482.43
85167, 481.13
85168, 483.82
85169, 482.4
85170, 482.54
85171, 488.17
85172, 489.1
85173, 490.61
85174, 488.89
85175, 487.89
85176, 485.82
85177, 483.07
85178, 483.24
85179, 483.61
85180, 483.35
85181, 482.03
85182, 479.93
85183, 478.15
85184, 474.59
85185, 470.28
85186, 465.79
85187, 465.48
85188, 464.59
85189, 465.91
85190, 464.9
85191, 465.51
85192, 466.8
85193, 464.77
85194, 462.79
85195, 462.64
85196, 462.22
85197, 462.67
85198, 462.5
85199, 463.1
85200, 463.34
85201, 461.74
85202, 462.38
85203, 463.09
85204, 460.41
85205, 461.02
85206, 460.71
85207, 461.91
85208, 462.09
85209, 461.02
85210, 462.7
85211, 463.09
85212, 463.33
85213, 465.8
85214, 471.44
85215, 476.31
85216, 480.93
85217, 483.48
85218, 487.88
85219, 489.22
85220, 491.68
85221, 490.97
85222, 493.22
85223, 494.21
85224, 491.2
85225, 489.09
85226, 491.54
85227, 492.27
85228, 491.42
85229, 486.64
85230, 491.6
85231, 490.02
85232, 490.72
85233, 492.67
85234, 491.12
85235, 490.42
85236, 489.19
85237, 491.28
85238, 491.13
85239, 489.24
85240, 489.0
85241, 490.2
85242, 485.32
85243, 486.7
85244, 489.94
85245, 491.9
85246, 493.85
85247, 494.34
85248, 495.87
85249, 498.05
85250, 500.98
85251, 503.79
85252, 499.26
85253, 498.81
85254, 498.4
85255, 494.95
85256, 493.66
85257, 492.15
85258, 490.53
85259, 489.95
85260, 485.74
85261, 476.65
85262, 478.26
85263, 477.03
85264, 481.0
85265, 480.04
85266, 480.91
85267, 481.44
85268, 487.21
85269, 487.57
85270, 489.15
85271, 492.34
85272, 491.68
85273, 493.63
85274, 494.2
85275, 494.44
85276, 496.04
85277, 494.16
85278, 494.78
85279, 495.39
85280, 493.52
85281, 493.65
85282, 494.17
85283, 493.55
85284, 496.05
85285, 495.7
85286, 495.79
85287, 495.37
85288, 500.49
85289, 494.61
85290, 495.2
85291, 491.95
85292, 490.84
85293, 489.96
85294, 487.71
85295, 488.52
85296, 485.74
85297, 482.25
85298, 480.98
85299, 480.62
85300, 483.38
85301, 484.4
85302, 485.96
85303, 485.34
85304, 486.36
85305, 482.39
85306, 483.99
85307, 483.49
85308, 485.36
85309, 491.2
85310, 493.18
85311, 494.36
85312, 495.33
85313, 496.84
85314, 497.14
85315, 497.77
85316, 498.87
85317, 498.81
85318, 498.89
85319, 499.55
85320, 504.6
85321, 502.89
85322, 508.48
85323, 507.37
85324, 506.43
85325, 503.02
85326, 500.61
85327, 505.52
85328, 503.14
85329, 500.4
85330, 498.82
85331, 493.8
85332, 489.83
85333, 479.16
85334, 462.47
85335, 458.0
85336, 466.89
85337, 472.88
85338, 469.15
85339, 467.05
85340, 467.44
85341, 465.14
85342, 463.65
85343, 459.57
85344, 458.08
85345, 457.39
85346, 458.49
85347, 457.02
85348, 455.39
85349, 453.15
85350, 453.88
85351, 455.76
85352, 451.98
85353, 450.87
85354, 448.99
85355, 448.62
85356, 447.9
85357, 450.15
85358, 450.62
85359, 446.57
85360, 446.28
85361, 444.9
85362, 442.99
85363, 434.44
85364, 428.64
85365, 410.12
85366, 407.87
85367, 410.2
85368, 405.92
85369, 405.87
85370, 402.3
85371, 401.73
85372, 399.81
85373, 396.22
85374, 393.81
85375, 391.67
85376, 389.19
85377, 390.68
85378, 389.02
85379, 390.38
85380, 386.84
85381, 384.4
85382, 386.08
85383, 385.24
85384, 384.71
85385, 380.66
85386, 382.43
85387, 392.9
85388, 392.03
85389, 392.2
85390, 391.78
85391, 395.24
85392, 394.38
85393, 394.11
85394, 394.1
85395, 392.53
85396, 391.63
85397, 389.67
85398, 389.49
85399, 389.18
85400, 388.9
85401, 386.1
85402, 385.49
85403, 386.81
85404, 384.12
85405, 381.39
85406, 380.71
85407, 385.09
85408, 382.49
85409, 384.26
85410, 383.79
85411, 386.17
85412, 386.08
85413, 387.42
85414, 385.47
85415, 384.3
85416, 381.35
85417, 382.89
85418, 380.73
85419, 382.52
85420, 382.18
85421, 386.42
85422, 386.05
85423, 387.8
85424, 384.11
85425, 386.0
85426, 387.61
85427, 389.26
85428, 390.4
85429, 389.78
85430, 391.33
85431, 393.42
85432, 392.53
85433, 392.23
85434, 391.61
85435, 393.2
85436, 393.05
85437, 393.17
85438, 391.67
85439, 391.89
85440, 392.52
85441, 390.85
85442, 390.17
85443, 389.51
85444, 389.64
85445, 391.42
85446, 389.79
85447, 392.24
85448, 393.58
85449, 393.57
85450, 395.94
85451, 396.14
85452, 397.61
85453, 397.18
85454, 396.76
85455, 397.81
85456, 397.3
85457, 397.46
85458, 395.74
85459, 392.64
85460, 393.54
85461, 395.01
85462, 398.26
85463, 398.87
85464, 385.82
85465, 386.03
85466, 390.8
85467, 396.44
85468, 417.5
85469, 411.87
85470, 377.84
85471, 416.3
85472, 406.85
85473, 380.84
85474, 396.56
85475, 396.56
85476, 397.72
85477, 400.28
85478, 398.28
85479, 398.81
85480, 401.08
85481, 401.04
85482, 400.28
85483, 402.18
85484, 403.36
85485, 406.03
85486, 404.47
85487, 406.27
85488, 406.14
85489, 406.6
85490, 406.44
85491, 402.76
85492, 399.93
85493, 400.26
85494, 401.25
85495, 405.09
85496, 407.01
85497, 408.61
85498, 407.86
85499, 429.42
85500, 434.38
85501, 434.02
85502, 435.08
85503, 434.38
85504, 434.15
85505, 434.76
85506, 435.49
85507, 436.04
85508, 438.52
85509, 439.7
85510, 440.7
85511, 438.36
85512, 439.96
85513, 441.2
85514, 442.23
85515, 440.03
85516, 439.03
85517, 437.01
85518, 435.22
85519, 437.06
85520, 437.96
85521, 437.83
85522, 436.86
85523, 436.38
85524, 436.8
85525, 434.53
85526, 433.41
85527, 433.9
85528, 433.38
85529, 436.28
85530, 440.09
85531, 451.46
85532, 456.87
85533, 458.35
85534, 457.53
85535, 458.48
85536, 458.45
85537, 462.62
85538, 470.51
85539, 475.38
85540, 478.98
85541, 483.98
85542, 484.53
85543, 486.77
85544, 486.28
85545, 486.56
85546, 488.09
85547, 486.58
85548, 486.51
85549, 488.3
85550, 488.13
85551, 487.57
85552, 486.79
85553, 483.91
85554, 487.94
85555, 486.13
85556, 489.59
85557, 488.85
85558, 488.71
85559, 490.01
85560, 489.21
85561, 488.94
85562, 489.01
85563, 488.51
85564, 486.43
85565, 483.13
85566, 484.93
85567, 488.1
85568, 488.87
85569, 487.71
85570, 489.13
85571, 489.59
85572, 488.21
85573, 485.4
85574, 483.72
85575, 485.47
85576, 486.55
85577, 484.78
85578, 485.35
85579, 485.39
85580, 484.49
85581, 483.3
85582, 483.08
85583, 485.03
85584, 485.92
85585, 487.98
85586, 488.47
85587, 488.74
85588, 489.0
85589, 490.72
85590, 490.48
85591, 489.02
85592, 487.13
85593, 484.13
85594, 476.51
85595, 465.69
85596, 462.66
85597, 463.56
85598, 461.81
85599, 463.28
85600, 462.42
85601, 462.15
85602, 461.38
85603, 460.58
85604, 459.84
85605, 460.29
85606, 460.15
85607, 449.76
85608, 450.03
85609, 449.19
85610, 448.15
85611, 449.04
85612, 443.78
85613, 443.47
85614, 443.64
85615, 444.21
85616, 445.18
85617, 445.18
85618, 445.8
85619, 444.01
85620, 445.05
85621, 446.0
85622, 445.22
85623, 445.83
85624, 444.82
85625, 446.39
85626, 450.76
85627, 450.37
85628, 452.11
85629, 449.62
85630, 440.75
85631, 437.32
85632, 438.85
85633, 435.83
85634, 434.75
85635, 434.08
85636, 436.2
85637, 436.22
85638, 436.13
85639, 436.07
85640, 434.88
85641, 435.13
85642, 435.39
85643, 435.83
85644, 435.61
85645, 436.21
85646, 435.78
85647, 436.16
85648, 436.79
85649, 436.34
85650, 437.71
85651, 437.05
85652, 436.41
85653, 436.13
85654, 436.57
85655, 437.18
85656, 437.79
85657, 438.38
85658, 438.32
85659, 439.51
85660, 439.25
85661, 438.97
85662, 438.9
85663, 439.18
85664, 440.09
85665, 439.78
85666, 438.91
85667, 438.63
85668, 438.21
85669, 438.16
85670, 438.37
85671, 438.37
85672, 439.17
85673, 440.24
85674, 441.83
85675, 440.98
85676, 441.94
85677, 443.03
85678, 444.41
85679, 443.66
85680, 442.83
85681, 440.35
85682, 439.59
85683, 436.75
85684, 438.05
85685, 437.73
85686, 436.81
85687, 437.15
85688, 437.06
85689, 437.6
85690, 437.34
85691, 437.31
85692, 436.48
85693, 435.43
85694, 434.74
85695, 436.27
85696, 436.91
85697, 436.63
85698, 442.1
85699, 435.84
85700, 436.7
85701, 434.72
85702, 434.99
85703, 436.36
85704, 435.26
85705, 436.13
85706, 435.94
85707, 435.94
85708, 436.49
85709, 436.78
85710, 437.02
85711, 437.29
85712, 436.88
85713, 436.56
85714, 436.51
85715, 437.26
85716, 434.95
85717, 434.48
85718, 436.01
85719, 435.9
85720, 436.86
85721, 436.13
85722, 437.53
85723, 436.61
85724, 436.58
85725, 437.1
85726, 437.06
85727, 438.31
85728, 439.73
85729, 438.42
85730, 438.25
85731, 438.42
85732, 437.54
85733, 438.17
85734, 437.52
85735, 437.33
85736, 439.29
85737, 440.16
85738, 437.39
85739, 437.87
85740, 438.89
85741, 437.4
85742, 436.22
85743, 436.64
85744, 436.58
85745, 437.14
85746, 437.08
85747, 438.35
85748, 439.63
85749, 438.53
85750, 437.86
85751, 436.9
85752, 437.16
85753, 437.51
85754, 438.29
85755, 439.15
85756, 434.97
85757, 434.97
85758, 436.86
85759, 436.02
85760, 436.06
85761, 436.76
85762, 437.04
85763, 436.55
85764, 435.86
85765, 433.88
85766, 434.53
85767, 435.96
85768, 435.49
85769, 436.03
85770, 435.6
85771, 434.97
85772, 434.74
85773, 436.08
85774, 436.09
85775, 436.38
85776, 435.45
85777, 436.14
85778, 436.19
85779, 436.73
85780, 436.6
85781, 437.49
85782, 437.78
85783, 438.2
85784, 439.57
85785, 440.37
85786, 441.35
85787, 442.55
85788, 445.17
85789, 446.79
85790, 446.7
85791, 446.22
85792, 445.97
85793, 445.5
85794, 444.0
85795, 441.46
85796, 448.38
85797, 449.3
85798, 448.33
85799, 449.53
85800, 447.43
85801, 443.55
85802, 445.48
85803, 445.53
85804, 445.58
85805, 444.17
85806, 445.52
85807, 442.35
85808, 441.76
85809, 443.14
85810, 441.4
85811, 440.79
85812, 438.94
85813, 439.32
85814, 441.7
85815, 438.59
85816, 437.91
85817, 436.76
85818, 437.03
85819, 436.9
85820, 436.86
85821, 436.94
85822, 438.33
85823, 444.52
85824, 447.06
85825, 447.72
85826, 457.32
85827, 461.81
85828, 464.97
85829, 474.83
85830, 477.9
85831, 477.94
85832, 482.29
85833, 499.71
85834, 502.22
85835, 504.75
85836, 506.84
85837, 520.36
85838, 525.94
85839, 529.3
85840, 529.17
85841, 530.2
85842, 530.07
85843, 529.77
85844, 529.23
85845, 529.21
85846, 527.89
85847, 526.06
85848, 525.75
85849, 526.14
85850, 526.51
85851, 528.0
85852, 527.36
85853, 528.27
85854, 531.55
85855, 532.03
85856, 531.91
85857, 532.01
85858, 531.79
85859, 531.92
85860, 531.62
85861, 530.85
85862, 529.85
85863, 526.98
85864, 525.47
85865, 523.66
85866, 523.51
85867, 522.01
85868, 521.55
85869, 522.64
85870, 524.38
85871, 524.65
85872, 524.43
85873, 525.43
85874, 525.87
85875, 525.84
85876, 525.5
85877, 525.05
85878, 525.15
85879, 525.75
85880, 526.23
85881, 526.16
85882, 527.88
85883, 528.3
85884, 529.53
85885, 527.74
85886, 525.82
85887, 526.42
85888, 525.96
85889, 525.46
85890, 526.11
85891, 526.65
85892, 526.25
85893, 526.51
85894, 528.25
85895, 526.52
85896, 526.36
85897, 525.13
85898, 526.2
85899, 526.43
85900, 527.68
85901, 529.12
85902, 531.21
85903, 533.36
85904, 530.21
85905, 532.85
85906, 532.61
85907, 532.39
85908, 531.67
85909, 530.89
85910, 531.35
85911, 529.62
85912, 532.18
85913, 531.97
85914, 536.08
85915, 539.02
85916, 537.51
85917, 537.59
85918, 543.14
85919, 543.43
85920, 542.8
85921, 541.9
85922, 547.49
85923, 542.63
85924, 538.38
85925, 536.32
85926, 529.58
85927, 518.89
85928, 506.81
85929, 502.06
85930, 498.78
85931, 496.74
85932, 494.7
85933, 494.2
85934, 493.43
85935, 495.98
85936, 495.47
85937, 494.59
85938, 492.76
85939, 487.35
85940, 475.13
85941, 460.83
85942, 457.5
85943, 456.81
85944, 456.41
85945, 444.08
85946, 424.55
85947, 422.38
85948, 421.99
85949, 421.86
85950, 419.72
85951, 418.94
85952, 415.84
85953, 412.62
85954, 414.15
85955, 406.78
85956, 420.11
85957, 418.71
85958, 418.13
85959, 416.45
85960, 415.04
85961, 414.08
85962, 412.95
85963, 405.54
85964, 386.88
85965, 385.21
85966, 383.52
85967, 382.91
85968, 382.01
85969, 379.03
85970, 377.16
85971, 371.17
85972, 373.54
85973, 370.83
85974, 368.29
85975, 365.87
85976, 357.74
85977, 347.13
85978, 336.82
85979, 335.47
85980, 335.23
85981, 335.2
85982, 334.77
85983, 334.83
85984, 333.55
85985, 334.46
85986, 331.29
85987, 341.79
85988, 341.58
85989, 341.76
85990, 340.77
85991, 340.24
85992, 339.86
85993, 341.88
85994, 341.8
85995, 343.99
85996, 345.75
85997, 345.73
85998, 345.46
85999, 347.41
86000, 345.18
86001, 342.1
86002, 340.05
86003, 341.21
86004, 337.29
86005, 339.39
86006, 341.02
86007, 340.9
86008, 340.22
86009, 342.05
86010, 348.27
86011, 345.78
86012, 343.01
86013, 344.56
86014, 345.68
86015, 348.34
86016, 347.13
86017, 343.7
86018, 342.7
86019, 341.82
86020, 345.83
86021, 349.51
86022, 346.97
86023, 345.22
86024, 345.7
86025, 343.52
86026, 341.38
86027, 340.42
86028, 339.25
86029, 338.71
86030, 337.62
86031, 338.38
86032, 337.74
86033, 339.08
86034, 340.31
86035, 339.81
86036, 340.53
86037, 340.37
86038, 340.93
86039, 341.09
86040, 342.19
86041, 340.12
86042, 340.21
86043, 339.8
86044, 340.53
86045, 340.37
86046, 339.81
86047, 340.24
86048, 340.79
86049, 345.71
86050, 348.07
86051, 349.06
86052, 350.06
86053, 349.49
86054, 348.42
86055, 346.53
86056, 344.97
86057, 343.93
86058, 342.5
86059, 342.62
86060, 342.66
86061, 344.16
86062, 347.05
86063, 348.24
86064, 352.45
86065, 352.53
86066, 352.31
86067, 351.19
86068, 351.18
86069, 350.01
86070, 346.13
86071, 343.5
86072, 341.9
86073, 343.35
86074, 345.71
86075, 344.33
86076, 345.84
86077, 345.61
86078, 343.72
86079, 342.46
86080, 340.67
86081, 340.93
86082, 339.77
86083, 340.25
86084, 340.03
86085, 338.68
86086, 338.7
86087, 338.6
86088, 337.93
86089, 336.77
86090, 337.11
86091, 336.58
86092, 335.35
86093, 336.28
86094, 336.24
86095, 336.8
86096, 337.31
86097, 337.14
86098, 338.05
86099, 338.74
86100, 339.36
86101, 338.7
86102, 339.18
86103, 339.76
86104, 340.27
86105, 340.21
86106, 340.51
86107, 340.71
86108, 341.2
86109, 341.4
86110, 341.29
86111, 341.1
86112, 341.36
86113, 342.18
86114, 342.12
86115, 339.9
86116, 339.55
86117, 339.8
86118, 340.23
86119, 339.1
86120, 339.74
86121, 338.3
86122, 338.92
86123, 337.5
86124, 336.31
86125, 336.2
86126, 334.75
86127, 334.96
86128, 333.53
86129, 332.05
86130, 331.51
86131, 331.25
86132, 332.04
86133, 331.55
86134, 332.29
86135, 333.63
86136, 333.14
86137, 331.9
86138, 331.48
86139, 331.79
86140, 330.63
86141, 331.77
86142, 331.76
86143, 333.41
86144, 333.24
86145, 333.12
86146, 333.72
86147, 333.9
86148, 334.0
86149, 333.4
86150, 335.27
86151, 335.2
86152, 334.95
86153, 335.5
86154, 335.16
86155, 335.15
86156, 335.14
86157, 335.55
86158, 335.61
86159, 336.6
86160, 337.14
86161, 336.92
86162, 336.66
86163, 337.79
86164, 337.81
86165, 337.59
86166, 337.71
86167, 337.34
86168, 338.87
86169, 338.03
86170, 339.17
86171, 338.86
86172, 338.73
86173, 339.15
86174, 340.45
86175, 339.72
86176, 339.94
86177, 338.93
86178, 340.45
86179, 339.95
86180, 340.55
86181, 339.65
86182, 339.41
86183, 339.4
86184, 338.54
86185, 337.51
86186, 337.72
86187, 337.58
86188, 335.84
86189, 335.92
86190, 337.89
86191, 337.9
86192, 338.23
86193, 337.54
86194, 338.45
86195, 338.5
86196, 338.83
86197, 338.07
86198, 338.25
86199, 338.41
86200, 338.64
86201, 338.38
86202, 337.57
86203, 339.12
86204, 338.84
86205, 339.09
86206, 340.33
86207, 339.84
86208, 339.95
86209, 339.31
86210, 340.28
86211, 339.0
86212, 339.69
86213, 339.21
86214, 341.0
86215, 340.37
86216, 340.43
86217, 341.69
86218, 343.7
86219, 344.13
86220, 343.44
86221, 342.38
86222, 342.72
86223, 341.56
86224, 341.83
86225, 342.61
86226, 340.1
86227, 342.7
86228, 343.37
86229, 345.85
86230, 346.79
86231, 348.74
86232, 346.27
86233, 346.77
86234, 351.16
86235, 350.34
86236, 347.13
86237, 347.21
86238, 345.45
86239, 343.61
86240, 342.55
86241, 341.53
86242, 340.96
86243, 340.8
86244, 343.98
86245, 345.9
86246, 344.53
86247, 343.96
86248, 343.25
86249, 342.2
86250, 344.15
86251, 346.37
86252, 351.09
86253, 349.67
86254, 348.16
86255, 347.8
86256, 346.7
86257, 345.05
86258, 344.09
86259, 346.39
86260, 345.93
86261, 351.69
86262, 352.69
86263, 350.63
86264, 349.24
86265, 346.7
86266, 346.39
86267, 344.82
86268, 345.05
86269, 345.33
86270, 346.72
86271, 347.61
86272, 349.26
86273, 353.38
86274, 359.05
86275, 358.11
86276, 356.08
86277, 355.76
86278, 356.89
86279, 357.54
86280, 357.34
86281, 354.78
86282, 352.69
86283, 350.17
86284, 350.56
86285, 352.17
86286, 354.37
86287, 355.64
86288, 356.74
86289, 357.24
86290, 356.77
86291, 357.11
86292, 356.36
86293, 355.44
86294, 354.26
86295, 353.7
86296, 353.51
86297, 354.62
86298, 354.67
86299, 358.67
86300, 357.46
86301, 358.27
86302, 356.1
86303, 357.86
86304, 356.67
86305, 354.22
86306, 354.16
86307, 354.49
86308, 352.81
86309, 352.37
86310, 352.93
86311, 352.37
86312, 352.5
86313, 352.08
86314, 350.68
86315, 349.63
86316, 350.5
86317, 349.77
86318, 348.4
86319, 348.56
86320, 346.93
86321, 347.94
86322, 347.73
86323, 350.3
86324, 350.04
86325, 351.16
86326, 351.75
86327, 352.26
86328, 354.13
86329, 339.32
86330, 338.55
86331, 338.35
86332, 337.11
86333, 337.27
86334, 338.51
86335, 338.66
86336, 337.51
86337, 338.55
86338, 338.78
86339, 339.82
86340, 339.39
86341, 340.12
86342, 341.1
86343, 341.78
86344, 343.63
86345, 342.98
86346, 345.43
86347, 345.88
86348, 348.47
86349, 347.14
86350, 337.02
86351, 336.08
86352, 332.77
86353, 334.96
86354, 337.0
86355, 338.04
86356, 337.68
86357, 338.88
86358, 341.15
86359, 343.9
86360, 345.12
86361, 343.92
86362, 345.33
86363, 337.16
86364, 331.28
86365, 328.05
86366, 323.97
86367, 323.77
86368, 325.83
86369, 326.88
86370, 329.52
86371, 330.7
86372, 332.15
86373, 334.74
86374, 333.73
86375, 328.37
86376, 325.74
86377, 327.69
86378, 329.52
86379, 332.32
86380, 333.89
86381, 333.08
86382, 329.32
86383, 327.02
86384, 324.1
86385, 323.93
86386, 328.62
86387, 331.67
86388, 336.93
86389, 342.85
86390, 342.1
86391, 342.13
86392, 340.04
86393, 341.28
86394, 338.79
86395, 338.38
86396, 334.14
86397, 329.75
86398, 329.56
86399, 333.01
86400, 337.73
86401, 338.05
86402, 335.66
86403, 333.77
86404, 331.46
86405, 333.13
86406, 332.11
86407, 336.04
86408, 335.98
86409, 335.19
86410, 337.7
86411, 339.08
86412, 341.85
86413, 341.64
86414, 343.58
86415, 344.28
86416, 343.08
86417, 342.55
86418, 341.63
86419, 341.22
86420, 341.5
86421, 342.12
86422, 341.87
86423, 342.33
86424, 339.99
86425, 339.13
86426, 339.96
86427, 339.51
86428, 337.69
86429, 333.19
86430, 328.58
86431, 325.66
86432, 326.85
86433, 328.69
86434, 330.22
86435, 332.91
86436, 333.66
86437, 332.78
86438, 330.97
86439, 329.32
86440, 327.2
86441, 329.1
86442, 330.95
86443, 333.08
86444, 338.0
86445, 349.31
86446, 372.42
86447, 382.25
86448, 384.58
86449, 386.44
86450, 390.95
86451, 388.5
86452, 382.73
86453, 378.25
86454, 377.69
86455, 394.76
86456, 397.57
86457, 401.04
86458, 401.07
86459, 398.59
86460, 397.39
86461, 399.69
86462, 402.42
86463, 404.95
86464, 409.06
86465, 414.23
86466, 417.66
86467, 420.26
86468, 422.05
86469, 424.75
86470, 427.1
86471, 440.64
86472, 443.08
86473, 443.19
86474, 444.24
86475, 442.65
86476, 442.49
86477, 442.7
86478, 446.17
86479, 451.23
86480, 455.26
86481, 455.82
86482, 454.73
86483, 450.28
86484, 448.19
86485, 444.86
86486, 442.44
86487, 440.58
86488, 436.78
86489, 431.18
86490, 426.34
86491, 422.39
86492, 420.37
86493, 420.75
86494, 422.6
86495, 420.91
86496, 420.81
86497, 423.38
86498, 421.23
86499, 420.99
86500, 423.7
86501, 422.13
86502, 414.66
86503, 414.74
86504, 413.04
86505, 412.26
86506, 412.72
86507, 415.49
86508, 416.09
86509, 417.74
86510, 417.01
86511, 417.98
86512, 421.31
86513, 421.84
86514, 424.93
86515, 426.55
86516, 427.15
86517, 425.18
